CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
26.614.291/0001-00;2022-04-01;1;2022-05-12;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-01-11;INVESTIDORES EM GERAL;BRGGRCCTF002;7758429;N;N;Híbrido;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;CM CAPITAL MARKETS DTVM LTDA;02671743000119;Rua Gomes de Carvalho;1195;4º andar;Vila Olímpia;São Paulo;SP;04547-004;(11) 3842-1122;(11) 3044-3547;;www.cmcapitalmarkets.com.br;fundos@cmcapitalmarkets.com.br
26.614.291/0001-00;2022-05-01;2;2022-07-15;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-01-11;INVESTIDORES EM GERAL;BRGGRCCTF002;7758429;N;N;Híbrido;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;CM CAPITAL MARKETS DTVM LTDA;02671743000119;Rua Gomes de Carvalho;1195;4º andar;Vila Olímpia;São Paulo;SP;04547-004;(11) 3842-1122;(11) 3044-3547;;www.cmcapitalmarkets.com.br;fundos@cmcapitalmarkets.com.br
26.614.291/0001-00;2022-06-01;1;2022-07-15;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-01-11;INVESTIDORES EM GERAL;BRGGRCCTF002;7758429;N;N;Híbrido;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;CM CAPITAL MARKETS DTVM LTDA;02671743000119;Rua Gomes de Carvalho;1195;4º andar;Vila Olímpia;São Paulo;SP;04547-004;(11) 3842-1122;(11) 3044-3547;;www.cmcapitalmarkets.com.br;fundos@cmcapitalmarkets.com.br
26.614.291/0001-00;2022-07-01;1;2022-08-15;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-01-11;INVESTIDORES EM GERAL;BRGGRCCTF002;7758429;N;N;Híbrido;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;CM CAPITAL MARKETS DTVM LTDA;02671743000119;Rua Gomes de Carvalho;1195;4º andar;Vila Olímpia;São Paulo;SP;04547-004;(11) 3842-1122;(11) 3044-3547;;www.cmcapital.com.br;fundos@cmcapitalmarkets.com.br
26.614.291/0001-00;2022-08-01;1;2022-09-15;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-01-11;INVESTIDORES EM GERAL;BRGGRCCTF002;7758429;N;N;Híbrido;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;CM CAPITAL MARKETS DTVM LTDA;02671743000119;Rua Gomes de Carvalho;1195;4º andar;Vila Olímpia;São Paulo;SP;04547-004;(11) 3842-1122;(11) 3044-3547;;www.cmcapital.com.br;fundos@cmcapital.com.br
26.642.727/0001-66;2022-01-01;1;2022-02-15;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;127899149.791237;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com
26.642.727/0001-66;2022-02-01;1;2022-03-15;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;129667109.471237;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com
26.642.727/0001-66;2022-03-01;1;2022-04-18;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;129667109.471237;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com
26.642.727/0001-66;2022-04-01;2;2022-05-23;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;133979756.851237;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-monitoramento-afs@btgpactual.com
26.642.727/0001-66;2022-05-01;2;2022-06-14;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;136021811.771237;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-monitoramento-afs@btgpactual.com
26.642.727/0001-66;2022-06-01;1;2022-07-14;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;138085277.591237;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-monitoramento-afs@btgpactual.com
26.642.727/0001-66;2022-07-01;1;2022-08-15;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;140106701.651237;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-monitoramento-afs@btgpactual.com
26.642.727/0001-66;2022-08-01;1;2022-09-15;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-02-13;INVESTIDORES EM GERAL;BRDAMTCTF007;7111482.04656186;N;N;Renda;Híbrido;Passiva;Determinado;2027-02-01;31/12;S;S;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-monitoramento-afs@btgpactual.com
26.642.834/0001-94;2022-01-01;1;2022-02-15;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;119769065.5925;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;BANCO MODAL S.A.;30723886000162;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
26.642.834/0001-94;2022-02-01;1;2022-03-07;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;119769065.5925;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
26.642.834/0001-94;2022-03-01;1;2022-04-18;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;119769065.5925;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;BANCO MODAL S.A.;30723886000162;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
26.642.834/0001-94;2022-04-01;1;2022-05-16;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;120740879.4437;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;BANCO MODAL S.A.;30723886000162;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
26.642.834/0001-94;2022-05-01;1;2022-06-16;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;129104653.4582;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;BANCO MODAL S.A.;30723886000162;PRAIA DE BOTAFOGO;501;TORRE PAO DE ACUCAR 6  AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
26.642.834/0001-94;2022-06-01;1;2022-07-15;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;132001717.0235;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;BANCO MODAL S.A.;30723886000162;PRAIA DE BOTAFOGO;501;TORRE PAO DE ACUCAR 6 AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;regulatorio.maf@modal.com.br
26.642.834/0001-94;2022-07-01;1;2022-08-15;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;132001717.0235;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;BANCO MODAL S.A.;30723886000162;PRAIA DE BOTAFOGO;501;TORRE PAO DE ACUCAR 6 AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;regulatorio.maf@modal.com.br
26.642.834/0001-94;2022-08-01;1;2022-09-15;FII JIVE II;2018-08-01;INVESTIDOR PROFISSIONAL;;132971995.963;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/08;S;S;N;S;N;BANCO MODAL S.A.;30723886000162;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.mafdtvm.com.br;regulatorio.maf@modal.com.br
26.681.370/0001-25;2022-01-01;1;2022-02-17;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
26.681.370/0001-25;2022-02-01;1;2022-03-15;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
26.681.370/0001-25;2022-03-01;1;2022-04-18;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
26.681.370/0001-25;2022-04-01;1;2022-05-16;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
26.681.370/0001-25;2022-05-01;1;2022-06-15;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
26.681.370/0001-25;2022-06-01;1;2022-07-15;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
26.681.370/0001-25;2022-07-01;1;2022-08-12;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
26.681.370/0001-25;2022-08-01;1;2022-09-14;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-11-25;INVESTIDORES EM GERAL;BRTEPPCTF006;4221967;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
26.813.118/0001-22;2022-01-01;1;2022-02-15;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;588583.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.813.118/0001-22;2022-02-01;1;2022-03-15;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;588583.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.813.118/0001-22;2022-03-01;1;2022-04-08;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;588583.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.813.118/0001-22;2022-04-01;1;2022-05-10;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;588583.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.813.118/0001-22;2022-05-01;1;2022-06-13;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;588583.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.813.118/0001-22;2022-06-01;1;2022-07-15;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;588583.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.813.118/0001-22;2022-07-01;1;2022-08-15;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;618967.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.813.118/0001-22;2022-08-01;1;2022-09-15;PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-02-02;INVESTIDOR QUALIFICADO;BRPNR11;618967.7151;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62285390000140;Avenida Brigadeiro Faria Lima;1355;3° andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3520;;;www.singulare.com.br;fii.adm@singulare.com.br
26.846.134/0001-11;2022-01-01;1;2022-02-04;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6361.435;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.134/0001-11;2022-02-01;1;2022-03-03;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6361.435;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.134/0001-11;2022-03-01;1;2022-04-04;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6361.435;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.134/0001-11;2022-04-01;1;2022-05-13;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6361.435;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.134/0001-11;2022-05-01;1;2022-06-14;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6361.435;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.134/0001-11;2022-06-01;2;2022-08-29;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6582.0767;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.134/0001-11;2022-07-01;2;2022-08-29;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6582.0767;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.134/0001-11;2022-08-01;1;2022-09-09;FUNDO DE INVESTIMENTO IMOBILIARIO BRASIL;2018-08-07;INVESTIDOR PROFISSIONAL;BR01M9CTF002;6582.0767;N;S;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;2080-09-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Av. Paulista;1793;2 andar;Bela Vista;São Paulo;SP;01311-200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br
26.846.280/0001-47;2022-01-01;1;2022-02-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO;2016-11-28;INVESTIDOR PROFISSIONAL;BR00MQCTF001;8699.62990207;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA;92875780000131;AV. OSVALDO ARANHA;720;SALA 201;BOM FIM;PORTO ALEGRE;RS;90035-191;(51) 3907-4080;;;WWW.WARREN.COM.BR;ADM.FIDUCIARIA@WARREN.COM.BR
26.846.280/0001-47;2022-02-01;1;2022-03-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO;2016-11-28;INVESTIDOR PROFISSIONAL;BR00MQCTF001;8949.39686574;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA;92875780000131;AV. OSVALDO ARANHA;720;SALA 201;BOM FIM;PORTO ALEGRE;RS;90035-191;(51) 3907-4080;;;WWW.WARREN.COM.BR;ADM.FIDUCIARIA@WARREN.COM.BR
26.846.280/0001-47;2022-03-01;1;2022-04-27;FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO;2016-11-28;INVESTIDOR PROFISSIONAL;BR00MQCTF001;8949.39686574;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA;92875780000131;AV. OSVALDO ARANHA;720;SALA 201;BOM FIM;PORTO ALEGRE;RS;90035-191;(51) 3907-4080;;;WWW.WARREN.COM.BR;ADM.FIDUCIARIA@WARREN.COM.BR
26.846.280/0001-47;2022-04-01;1;2022-05-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO;2016-11-28;INVESTIDOR PROFISSIONAL;BR00MQCTF001;8949.39686574;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA;92875780000131;AV. OSVALDO ARANHA;720;SALA 201;BOM FIM;PORTO ALEGRE;RS;90035-191;(51) 3907-4080;;;WWW.WARREN.COM.BR;ADM.FIDUCIARIA@WARREN.COM.BR
26.846.280/0001-47;2022-05-01;1;2022-06-07;FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO;2016-11-28;INVESTIDOR PROFISSIONAL;BR00MQCTF001;8949.39686574;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA;92875780000131;AV. OSVALDO ARANHA;720;SALA 201;BOM FIM;PORTO ALEGRE;RS;90035-191;(51) 3907-4080;;;WWW.WARREN.COM.BR;ADM.FIDUCIARIA@WARREN.COM.BR
