CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
21.826.249/0001-20;2020-06-01;1;2020-07-14;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-10-06;INVESTIDOR QUALIFICADO;BRFVRECTF009;61750.79961;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-10-06;31/12;N;S;N;N;S;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;RUA DA CANDELÁRIA;65;17º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20091-020;(11) 35248888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br
21.826.249/0001-20;2020-07-01;1;2020-08-14;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-10-06;INVESTIDOR QUALIFICADO;BRFVRECTF009;61750.79961;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-10-06;31/12;N;S;N;N;S;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;RUA DA CANDELÁRIA;65;17º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20091-020;(11) 35248888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br
21.826.249/0001-20;2020-08-01;1;2020-09-15;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-10-06;INVESTIDOR QUALIFICADO;BRFVRECTF009;61750.79961;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-10-06;31/12;N;S;N;N;S;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;RUA DA CANDELÁRIA;65;17º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20091-020;(11) 35248888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br
21.826.249/0001-20;2020-09-01;1;2020-10-14;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-10-06;INVESTIDOR QUALIFICADO;BRFVRECTF009;61750.79961;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-10-06;31/12;N;S;N;N;S;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;RUA DA CANDELÁRIA;65;17º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20091-020;(11) 35248888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br
21.826.249/0001-20;2020-10-01;1;2020-11-12;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-10-06;INVESTIDOR QUALIFICADO;BRFVRECTF009;61750.79961;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-10-06;31/12;N;S;N;N;S;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;RUA DA CANDELÁRIA;65;17º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20091-020;(11) 35248888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br
21.826.249/0001-20;2020-11-01;1;2020-12-11;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-10-06;INVESTIDOR QUALIFICADO;BRFVRECTF009;61750.79961;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-10-06;31/12;N;S;N;N;S;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;RUA DA CANDELÁRIA;65;17º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20091-020;(11) 35248888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br
21.826.249/0001-20;2020-12-01;1;2021-01-14;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-10-06;INVESTIDOR QUALIFICADO;BRFVRECTF009;61750.79961;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-10-06;31/12;N;S;N;N;S;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;RUA DA CANDELÁRIA;65;17º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20091-020;(11) 35248888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br
21.917.235/0001-12;2020-01-01;1;2020-02-14;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.6968;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;FII@brltrust.com.br
21.917.235/0001-12;2020-02-01;1;2020-03-16;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.6968;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-03-01;1;2020-04-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.6969;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-04-01;1;2020-05-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.6969;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-05-01;1;2020-06-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.69686308;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-06-01;1;2020-07-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.69686308;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-07-01;1;2020-08-17;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.6969;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-08-01;1;2020-09-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.6969;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-09-01;1;2020-10-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.6969;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-10-01;1;2020-11-16;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.696863;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-11-01;1;2020-12-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.69686;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
21.917.235/0001-12;2020-12-01;1;2021-01-15;IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-03-04;INVESTIDOR QUALIFICADO;;133254.69686;N;N;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
22.003.469/0001-17;2020-01-01;1;2020-02-14;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;************;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2999-12-01;01/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-02-01;1;2020-03-12;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;************;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2999-12-01;01/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-03-01;1;2020-04-14;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;************;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2999-12-01;01/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-04-01;1;2020-05-12;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;************;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2999-12-01;01/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-05-01;1;2020-06-15;NOVA I FUNDO DE INVESTIMENTO IMOBILIARIO;2018-12-31;INVESTIDOR QUALIFICADO;000000000000;337399.99779991;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;12/2020;S;S;N;S;S;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;222250-004;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-06-01;1;2020-07-14;NOVA I FUNDO DE INVESTIMENTO IMOBILIARIO;2018-12-31;INVESTIDOR QUALIFICADO;000000000000;337399.99779991;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;12/2020;S;S;N;S;S;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;6º Andar Torre Pão Açucar;BOTAFOGO;RIO DE JANEIRO;RJ;222250-004;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-07-01;1;2020-08-14;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2999-12-01;01/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-08-01;1;2020-09-16;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2999-12-01;01/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-09-01;1;2020-10-15;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-10-01;1;2020-11-16;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-11-01;1;2020-12-14;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.003.469/0001-17;2020-12-01;1;2021-01-15;NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-31;INVESTIDOR QUALIFICADO;;337399.9978;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;N;MODAL DTVM LTDA;05389174000101;PRAIA DE BOTAFOGO;501;TORRE PÃO DE AÇUCAR 6º AN;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;3223-7700;3223-7722;;www.modal.com.br;fundos.modal@modal.com.br
22.016.625/0001-84;2020-01-01;1;2020-02-04;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8183.829223;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-02-01;1;2020-03-03;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8196.35772163;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-03-01;1;2020-04-08;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8183.829223;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-04-01;1;2020-05-11;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8183.829223;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-05-01;1;2020-06-05;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8183.829223;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-06-01;1;2020-07-06;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8183.829223;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-07-01;1;2020-08-04;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8183.829223;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-08-01;1;2020-09-08;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8207.34887354;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-09-01;1;2020-10-05;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8207.34887354;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.016.625/0001-84;2020-10-01;1;2020-11-26;FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII;2012-08-15;INVESTIDOR PROFISSIONAL;0;8207.34887354;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ORLA DTVM S/A;92904564000177;Rua da Assembléia;10;SALA 2601;CENTRO;RIO DE JANEIRO;RJ;20011-901;(21) 2531-1215;;;www.orladtvm.com.br;orla@orladtvm.com.br
22.044.621/0001-00;2020-01-01;1;2020-02-21;TC EMPRO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-07-03;INVESTIDOR QUALIFICADO;;7285.5391;N;N;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;Junho;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br
22.044.621/0001-00;2020-02-01;1;2020-03-13;FII TC EMPRO;2020-01-30;INVESTIDOR QUALIFICADO;;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;01/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AV. BRIGADEIRO FARIA LIMA;;CONJUNTO 202;JARDIM PAULISTANO;SAO PAULO;SP;01452-000;(11) 3030-7177;;;WWW.VORTX.COM.BR;ADMFUNDOS@VORTX.COM.BR
22.044.621/0001-00;2020-03-01;1;2020-04-13;FII TC EMPRO;2020-01-30;INVESTIDOR QUALIFICADO;;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AV. BRIGADEIRO FARIA LIMA;;CONJUNTO 202;JARDIM PAULISTANO;SAO PAULO;SP;01452-000;(11) 3030-7177;;;WWW.VORTX.COM.BR;ADMFUNDOS@VORTX.COM.BR
22.044.621/0001-00;2020-04-01;1;2020-05-13;FII TC EMPRO;2015-05-29;INVESTIDOR QUALIFICADO;;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AV. BRIGADEIRO FARIA LIMA;;CONJUNTO 202;JARDIM PAULISTANO;SAO PAULO;SP;01452-000;(11) 3030-7177;;;WWW.VORTX.COM.BR;ADMFUNDOS@VORTX.COM.BR
22.044.621/0001-00;2020-05-01;2;2020-06-15;FII TC EMPRO;2020-01-30;INVESTIDOR QUALIFICADO;;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AV. BRIGADEIRO FARIA LIMA;;CONJUNTO 202;JARDIM PAULISTANO;SAO PAULO;SP;01452-000;(11) 3030-7177;;;WWW.VORTX.COM.BR;ADMFUNDOS@VORTX.COM.BR
22.044.621/0001-00;2020-06-01;1;2020-07-14;FII TC EMPRO;2020-01-30;INVESTIDOR QUALIFICADO;BR045BCTF000;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AV. BRIGADEIRO FARIA LIMA;;CONJUNTO 202;JARDIM PAULISTANO;SAO PAULO;SP;01452-000;(11) 3030-7177;;;WWW.VORTX.COM.BR;ADMFUNDOS@VORTX.COM.BR
22.044.621/0001-00;2020-07-01;1;2020-08-13;FII TC EMPRO;2020-01-30;INVESTIDOR QUALIFICADO;BR045BCTF000;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;VORTX DTVM LTDA;22610500000188;AVENIDA BRIGADEIRO FARIA LIMA;2277;2º ANDAR;JARDIM PAULISTANO;São Paulo;SP;01452000;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortxbr.com
22.044.621/0001-00;2020-08-01;1;2020-09-11;FII TC EMPRO;2020-01-30;INVESTIDOR QUALIFICADO;BR045BCTF000;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AVENIDA BRIGADEIRO FARIA LIMA;2277;2º ANDAR;JARDIM PAULISTANO;São Paulo;SP;01452000;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortxbr.com
22.044.621/0001-00;2020-09-01;1;2020-10-15;FII TC EMPRO;2020-01-30;INVESTIDOR QUALIFICADO;BR045BCTF000;7285.5391;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AVENIDA BRIGADEIRO FARIA LIMA;2277;2º ANDAR;JARDIM PAULISTANO;São Paulo;SP;01452000;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortxbr.com
22.044.621/0001-00;2020-10-01;1;2020-11-13;FII TC EMPRO;2020-10-29;INVESTIDOR QUALIFICADO;BR045BCTF000;0;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;AVENIDA BRIGADEIRO FARIA LIMA;2277;2º ANDAR;JARDIM PAULISTANO;São Paulo;SP;01452000;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortxbr.com
22.081.808/0001-83;2020-01-01;1;2020-02-11;BRAZIL PROPERTIES INVEST - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-08-15;INVESTIDOR PROFISSIONAL;0;1635.7703;S;N;;;;Indeterminado;;31/12;N;N;S;N;N;INTRADER D.T.V.M. LTDA.;15489568000195;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br
22.081.808/0001-83;2020-02-01;1;2020-03-17;BRAZIL PROPERTIES INVEST - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-08-15;INVESTIDOR PROFISSIONAL;0;1635.7703;S;N;;;;Indeterminado;;31/12;N;N;S;N;N;INTRADER D.T.V.M. LTDA.;15489568000195;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br
22.081.808/0001-83;2020-03-01;1;2020-05-18;BRAZIL PROPERTIES INVEST - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-08-15;INVESTIDOR PROFISSIONAL;0;1635.77031094;S;N;;;;Indeterminado;;31/12;N;N;S;N;N;INTRADER D.T.V.M. LTDA.;15489568000195;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br
